"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol","absLFC"
"ENSG00000165078.13",73.5979758190416,4.5308575206982,0.598922768081608,2.15229248846131e-07,1.47044622811677e-06,"CPA6",4.5308575206982
"ENSG00000141338.14",3314.53533949161,-4.52465174280742,0.318181491099659,4.32607942461946e-47,3.69447182862502e-44,"ABCA8",4.52465174280742
"ENSG00000183862.5",10.0723610061794,4.52023752015331,0.84515275047148,6.20031568424296e-09,5.47724761276817e-08,"CNGA2",4.52023752015331
"ENSG00000225768.1",52.232843623206,4.51798074856278,0.541547070850992,4.73876617202881e-18,1.48569585237015e-16,"LINC02620",4.51798074856278
"ENSG00000240280.7",14.5922890734005,4.51407350746818,0.479026180370642,4.77106628995338e-06,2.55453956841391e-05,"TCAM1P",4.51407350746818
"ENSG00000260102.2",16.8681449009289,-4.51309709400411,0.594593743243329,1.59029412789239e-15,3.62162982725361e-14,"LINC01070",4.51309709400411
"ENSG00000143556.9",336.848762631033,4.50443777626578,0.784726871879442,5.17449624625779e-10,5.40337348585835e-09,"S100A7",4.50443777626578
"ENSG00000128564.7",17.369522228712,4.50239229483006,0.49451257701206,5.53409203876778e-21,2.37597018197763e-19,"VGF",4.50239229483006
"ENSG00000188176.12",24.1701729117553,-4.50171239398445,0.31237857987935,6.43979069453297e-06,3.36142356688856e-05,"SMTNL2",4.50171239398445
"ENSG00000122787.15",73.2512080484734,-4.49937352986341,0.703471527551479,3.96748661790603e-08,3.05665315351678e-07,"AKR1D1",4.49937352986341
"ENSG00000117650.13",872.331590293674,4.49895072608859,0.284130349335574,1.33430456824071e-57,3.27605129117301e-54,"NEK2",4.49895072608859
"ENSG00000205186.4",2.33310319312408,-4.4938817263452,0.988061452670278,3.886112855061e-07,2.53997624676469e-06,"FABP9",4.4938817263452
"ENSG00000287560.1",0.827651149867141,4.49010340716004,1.39566154471732,0.0120369718799428,0.0291817084258005,"AL731533.3",4.49010340716004
"ENSG00000135218.19",46386.7479028593,-4.48831085984097,0.42843199480421,6.66182254402229e-27,5.3959389034922e-25,"CD36",4.48831085984097
"ENSG00000228035.1",27.4898076365831,-4.48820771837303,0.525313281628343,8.26630318628936e-19,2.82131585030574e-17,"NGF-AS1",4.48820771837303
"ENSG00000124102.5",214.278112430154,-4.48639708637614,0.443635005442705,2.82976247934048e-25,1.88414219048155e-23,"PI3",4.48639708637614
"ENSG00000249203.2",212.129691146003,4.4802559523221,0.655447094681423,4.36740849593206e-13,7.18765292644302e-12,"LINC02224",4.4802559523221
"ENSG00000277912.1",0.724710869578951,-4.48010637058719,1.58980249884241,0.0029075916907184,0.00844711078081509,"MIR8089",4.48010637058719
"ENSG00000131650.14",109.934098168062,4.47202760834558,0.414663615639111,2.55458111928671e-28,2.42988292227746e-26,"KREMEN2",4.47202760834558
"ENSG00000286805.1",25.6140809627955,-4.47090541582104,0.39768711326281,1.11144854719088e-30,1.40392748321049e-28,"AL138716.1",4.47090541582104
"ENSG00000262172.1",2.4885586198882,4.46452122632344,0.667108005628637,1.20061527572484e-16,3.15695920291664e-15,"AC116025.2",4.46452122632344
"ENSG00000158104.11",184.988977569716,-4.46011329606756,0.452017192949755,3.01347873440095e-24,1.78285389461155e-22,"HPD",4.46011329606756
"ENSG00000283175.1",16.9944786375023,-4.45256378184044,0.514029733874287,1.50100495951087e-19,5.51594750509122e-18,"AC007920.2",4.45256378184044
"ENSG00000214942.6",7.17882012573083,-4.44890257261517,0.40001413992989,1.14692567098139e-17,3.44727070075232e-16,"AC113167.1",4.44890257261517
"ENSG00000253775.2",1.46189385197511,-4.44482326575133,1.0141982697016,2.8012989261937e-07,1.87760155291918e-06,"AC100802.1",4.44482326575133
"ENSG00000081041.9",885.807305970341,-4.44422334126873,0.377524543844523,3.19994818133239e-33,5.4418512707992e-31,"CXCL2",4.44422334126873
"ENSG00000231246.2",478.163440873783,-4.44242617855235,0.358012809130984,1.48667530063633e-36,4.02776224208258e-34,"LINC02884",4.44242617855235
"ENSG00000168427.9",123.652668613474,-4.4384465493447,0.375733167747072,8.56776532104531e-19,2.91660392436693e-17,"KLHL30",4.4384465493447
"ENSG00000265766.3",65.3393027765806,4.43777521629407,0.828491930208058,4.60399521572645e-09,4.13685608542081e-08,"CXADRP3",4.43777521629407
"ENSG00000162989.5",1045.48013250656,4.43748823959572,0.594627735719218,5.13534037408629e-15,1.09520472994357e-13,"KCNJ3",4.43748823959572
"ENSG00000267209.5",1.0023992568339,4.43549635758652,1.18125696263152,1.97079517481045e-05,9.36163454017577e-05,"LINC01897",4.43549635758652
"ENSG00000269416.6",56.3450976937878,4.43444399751971,0.497276227227372,3.07572430646344e-20,1.21433923271467e-18,"LINC01224",4.43444399751971
"ENSG00000163492.15",113.633107673738,-4.43073228003309,0.327377538042233,5.368349655389e-25,3.45721717807052e-23,"CCDC141",4.43073228003309
"ENSG00000119927.14",16933.3939182128,-4.42739510363078,0.366363513695845,7.86462843134649e-35,1.67002196376765e-32,"GPAM",4.42739510363078
"ENSG00000254707.1",1.75267088847022,-4.42721143556338,0.79162359996617,9.38153596752816e-13,1.47713129839029e-11,"AC104237.1",4.42721143556338
"ENSG00000259306.2",1.93588308932232,4.42336655667524,1.49787253914981,0.000506106004781559,0.00177580102642361,"AC020891.2",4.42336655667524
"ENSG00000108602.18",116.609994191508,-4.41999119907482,0.407377469687156,1.16285223564061e-28,1.14489942919564e-26,"ALDH3A1",4.41999119907482
"ENSG00000151632.17",4109.8368931734,-4.41949425133468,0.461009188003784,5.47698429818554e-23,2.83849407875885e-21,"AKR1C2",4.41949425133468
"ENSG00000125740.14",20717.9097849787,-4.41715325716434,0.439873629266116,5.995925760399e-25,3.84875731326004e-23,"FOSB",4.41715325716434
"ENSG00000143171.13",78.4604859211175,-4.41629418767988,0.385639749054899,6.49766019683674e-19,2.24497874382176e-17,"RXRG",4.41629418767988
"ENSG00000130528.12",109.614455109471,-4.40593828511076,0.264116511060105,8.89935581220562e-07,5.43620422526334e-06,"HRC",4.40593828511076
"ENSG00000197254.4",12.2586550212303,-4.40389270786635,0.645628538507622,8.59362328658411e-13,1.36290632696879e-11,"AP000445.1",4.40389270786635
"ENSG00000204710.2",22.6593830003668,4.40325195916607,0.699424417871268,1.75947281885774e-11,2.29977754927512e-10,"SPDYC",4.40325195916607
"ENSG00000223784.2",7.52304099660234,-4.40215221087926,0.546708866021801,9.12850883668251e-06,4.61464857985119e-05,"LINP1",4.40215221087926
"ENSG00000168477.19",8637.42536463065,-4.40145085029523,0.361574730649482,2.68792193414513e-35,6.10360261624031e-33,"TNXB",4.40145085029523
"ENSG00000286892.1",25.3667244993405,-4.40068828609724,0.506868977550506,2.50111986215554e-19,8.95660826480568e-18,"AC084212.1",4.40068828609724
"ENSG00000197769.6",164.925961208686,-4.39867570516749,0.311377498276197,1.50333126290111e-46,1.20524214962872e-43,"MAP1LC3C",4.39867570516749
"ENSG00000242902.1",0.730554053588809,-4.39601325265749,1.62450401660149,0.00456559337426167,0.0125440460284302,"FLNC-AS1",4.39601325265749
"ENSG00000251081.1",1.03984192324224,4.39538228077907,1.93548594667016,0.00683186212897444,0.0178647987668663,"AC104663.1",4.39538228077907
"ENSG00000186458.5",403.318720199699,-4.39348390592808,0.563667063278834,3.74219358678614e-16,9.25162573085631e-15,"DEFB132",4.39348390592808
"ENSG00000279511.1",3.45701497930723,4.39286624849333,0.714785135952817,8.98138566609634e-12,1.2246607237311e-10,"AL356274.2",4.39286624849333
"ENSG00000231532.6",5.00185916065889,-4.38831463837942,0.811088097801524,1.18964251047899e-09,1.17510476192247e-08,"LINC01249",4.38831463837942
"ENSG00000226516.7",0.649498665894906,-4.38545881604519,1.45533318018773,0.000783602303923254,0.00263418046442933,"FAM138B",4.38545881604519
"ENSG00000279994.1",3.10010656251001,4.38450506110889,1.06121749465931,2.56421680306177e-06,1.44336857560508e-05,"AC017037.4",4.38450506110889
"ENSG00000286214.1",1456.56719552651,-4.37886809424935,0.428723418140782,9.81896752598553e-26,6.98783188932637e-24,"AUXG01000058.1",4.37886809424935
"ENSG00000124657.1",18.2950816866091,4.37797291201226,0.532327792822146,1.3691442908143e-17,4.07898241056779e-16,"OR2B6",4.37797291201226
"ENSG00000279581.1",1.38805086028903,-4.37573957350158,0.929293538764875,4.06595483227383e-09,3.69396321995941e-08,"AC073862.2",4.37573957350158
"ENSG00000255595.5",5.02274619464174,-4.37484393515044,0.623053195940873,2.6168765859121e-14,5.05912302170133e-13,"AC007368.1",4.37484393515044
"ENSG00000123689.6",5612.58535059004,-4.37306160362886,0.437135859665343,1.13960866585232e-24,7.11739059290022e-23,"G0S2",4.37306160362886
"ENSG00000248144.6",386.792785506635,-4.37251963228262,0.332399431039684,6.43065521515279e-41,3.00740308895312e-38,"ADH1C",4.37251963228262
"ENSG00000160097.20",133.805115692025,-4.36729169979775,0.260380276541525,5.55660052988737e-06,2.93670785976181e-05,"FNDC5",4.36729169979775
"ENSG00000285094.1",80.9286544577896,4.35173275099551,0.569979702405345,1.41672045937485e-15,3.24705055578072e-14,"LINC01488",4.35173275099551
"ENSG00000185053.14",18.4112120327449,-4.35139834357892,0.519583480856955,3.7126017424303e-18,1.18136412945333e-16,"SGCZ",4.35139834357892
"ENSG00000234703.1",5.67183410462108,4.35137561025051,0.609634029936489,2.62904110745639e-14,5.08014022947943e-13,"AF015262.1",4.35137561025051
"ENSG00000099617.4",15.466006990454,4.34717933486519,0.541963908819851,4.48447066214698e-17,1.24853256904169e-15,"EFNA2",4.34717933486519
"ENSG00000224374.1",2.77412518280644,4.34190203501356,0.608325212491269,0.000185106485173253,0.00071741546601678,"AL023693.1",4.34190203501356
"ENSG00000136244.12",574.543297481968,-4.34129063584052,0.460406494523106,2.46196594579528e-22,1.2014393815481e-20,"IL6",4.34129063584052
"ENSG00000197153.5",9.22737128130879,4.34028954203492,0.549258178896466,1.96764570473895e-16,5.03235637141699e-15,"H3C12",4.34028954203492
"ENSG00000250266.2",15.1399484515473,-4.33494918352404,0.543371491512329,1.59257049660955e-16,4.12409620229463e-15,"LINC01612",4.33494918352404
"ENSG00000108688.11",19.3811565789471,4.33166815775647,0.735543094594178,2.45583875012274e-10,2.70087260525816e-09,"CCL7",4.33166815775647
"ENSG00000285218.1",0.946167396424915,-4.32991500535305,1.10590335418508,2.68206522529916e-06,1.50496001015073e-05,"AC026316.4",4.32991500535305
"ENSG00000130173.13",84.8940428860977,-4.32208312782482,0.477793092164798,8.84254922491374e-21,3.71122546743068e-19,"ANGPTL8",4.32208312782482
"ENSG00000186297.12",1.8974732781202,4.31688366595244,0.71732609616129,8.67440235184312e-05,0.000361823340401152,"GABRA5",4.31688366595244
"ENSG00000197953.6",4.27787522054781,-4.31677977774888,0.586091523504487,2.81739716639788e-15,6.20048348934309e-14,"AADACL2",4.31677977774888
"ENSG00000287971.1",8.47283247997746,4.31613414650665,0.629592619122912,3.71589081574911e-08,2.88089707530862e-07,"AC093642.6",4.31613414650665
"ENSG00000273551.1",3.67972115669446,4.31170024023583,0.69938002849407,7.88095025801503e-12,1.08174440927974e-10,"AC120498.8",4.31170024023583
"ENSG00000231943.9",12.1262601693938,-4.31118958213789,0.4132900815643,1.3339736254075e-26,1.05017675151319e-24,"PGM5P4-AS1",4.31118958213789
"ENSG00000130876.11",534.983015365293,-4.30727789408748,0.579078456928492,5.9591988756235e-15,1.25658168883518e-13,"SLC7A10",4.30727789408748
"ENSG00000283247.2",13.9394347801927,-4.29308544992849,0.656057809501548,3.44876863576809e-12,5.02341220198419e-11,"CCDC201",4.29308544992849
"ENSG00000279940.1",1.70870440382496,-4.29155328806422,0.959604983531611,2.57253540917266e-07,1.73522460532175e-06,"AC073862.3",4.29155328806422
"ENSG00000250934.2",28.0396592476545,-4.29002661208717,0.404381910451636,3.86095930301786e-27,3.22025319022831e-25,"AC016924.1",4.29002661208717
"ENSG00000171450.6",6.48468075292412,4.28987901788005,0.775753771864327,1.54831552265022e-09,1.50182782695781e-08,"CDK5R2",4.28987901788005
"ENSG00000118729.12",441.464733436626,-4.28916112082446,0.367590968572708,1.97274787533767e-15,4.43349127773256e-14,"CASQ2",4.28916112082446
"ENSG00000277199.1",1.37924900108857,-4.28738381464908,1.02830279854974,9.59846716452661e-07,5.82881719108461e-06,"LINC01632",4.28738381464908
"ENSG00000106689.11",22.1918543989271,4.28449760172881,0.573235618466858,5.49718272268966e-15,1.16667383078412e-13,"LHX2",4.28449760172881
"ENSG00000226846.2",1.59185929875598,-4.2843553849896,0.82278199455664,1.31734131075526e-10,1.51317064478683e-09,"LINC00348",4.2843553849896
"ENSG00000268089.3",39.1715491378417,4.2810419091959,0.571498402725122,3.74770960171434e-15,8.09373413929336e-14,"GABRQ",4.2810419091959
"ENSG00000235427.1",2.75180482365445,-4.2788660361167,0.701605231925687,7.02497099559385e-13,1.12594435165609e-11,"AC006159.1",4.2788660361167
"ENSG00000198848.13",5108.7588656039,-4.27301358731992,0.380355633374995,1.73726116920887e-30,2.13939083922261e-28,"CES1",4.27301358731992
"ENSG00000275816.1",0.652686053573308,-4.27221821064364,1.53901876888556,0.00276994281285366,0.00809209737935176,"MIR6500",4.27221821064364
"ENSG00000287666.1",15.7731688668772,-4.2700944214169,0.477003323639239,3.49479001153663e-21,1.53224699568309e-19,"AP000821.2",4.2700944214169
"ENSG00000224568.2",3.18761119020603,-4.26908202979629,0.748227265735762,7.11166265370914e-11,8.51751694171676e-10,"LINC01886",4.26908202979629
"ENSG00000240666.2",3.90710736888776,-4.26468852531965,0.546404037865946,5.72681948771443e-18,1.7798447528115e-16,"MME-AS1",4.26468852531965
"ENSG00000268964.3",2.53825554617156,4.25847912729317,0.939892218256278,1.35886278136549e-07,9.58204370905796e-07,"ERVV-2",4.25847912729317
"ENSG00000286374.1",1.05608659172855,4.25782942093394,1.14230508649404,0.0129088061053364,0.0310215659779797,"AP001999.3",4.25782942093394
"ENSG00000072657.9",187.332585866446,-4.25363950033619,0.510195625204189,4.38895873178682e-18,1.37932683855611e-16,"TRHDE",4.25363950033619
"ENSG00000123243.15",10573.8220073333,-4.24678307383304,0.320819622220801,6.26849556905354e-41,2.96688650523734e-38,"ITIH5",4.24678307383304
"ENSG00000231496.2",0.905758992572214,-4.24641621049244,1.11390986006625,7.13101520774619e-06,3.68841081528771e-05,"AL136369.2",4.24641621049244
"ENSG00000223486.1",17.4936002695729,4.24309275973646,0.557896082419757,1.77770600264486e-15,4.01583683771712e-14,"AC092198.1",4.24309275973646
"ENSG00000188984.12",8.61565662860052,-4.24258957111725,0.787275810001557,2.86788409855802e-09,2.67415046113823e-08,"AADACL3",4.24258957111725
"ENSG00000236569.3",0.690571395721558,4.24174771594895,1.82452877621462,0.0152515785730694,0.035767596720462,"HNRNPA1P73",4.24174771594895
"ENSG00000251448.2",6.50520265055074,-4.24096176312068,0.476854507981084,2.86776569221045e-20,1.13680431334808e-18,"AC063919.1",4.24096176312068
"ENSG00000123407.4",163.615381497192,4.23822997826871,0.576724374127375,1.27669271672417e-14,2.57329895760864e-13,"HOXC12",4.23822997826871
"ENSG00000243910.8",10.647445507757,4.23741242678033,0.594241648809835,6.5376148591749e-09,5.74678143047274e-08,"TUBA4B",4.23741242678033
"ENSG00000094804.12",2259.66466230177,4.2327841009354,0.397717475320172,1.25774734963521e-27,1.11533514408735e-25,"CDC6",4.2327841009354
"ENSG00000285934.1",2.93260258167197,4.22931716870495,0.844164213003324,0.000323612535797292,0.00118655916149532,"AC091074.2",4.22931716870495
"ENSG00000229019.1",3.23604532495323,-4.22706289942993,0.583736368856717,8.98844541525678e-17,2.4086090702111e-15,"AL161457.1",4.22706289942993
"ENSG00000101251.13",27.0284633572029,-4.21868837014761,0.517301917528622,1.80947219335347e-17,5.31662719848149e-16,"SEL1L2",4.21868837014761
"ENSG00000255216.2",25.3124243356584,-4.21811501332605,0.521252447214777,4.43611873883327e-17,1.23594672720799e-15,"AP001360.1",4.21811501332605
"ENSG00000272763.1",10.0191102693221,4.21771625708236,0.56762371779648,8.0787376176082e-15,1.672984336163e-13,"AC103702.2",4.21771625708236
"ENSG00000279484.2",3.30424353062674,-4.21675072395216,0.464490783101724,2.84097873774329e-10,3.10272473543251e-09,"KLHL30-AS1",4.21675072395216
"ENSG00000228607.2",4.48136207442981,4.21623541432167,0.870514519914747,1.0832776707507e-07,7.78691308650876e-07,"CLDN25",4.21623541432167
"ENSG00000178690.3",2.85428700850826,4.21476220359047,1.16010308510744,0.00100397282784718,0.00328285690206157,"DYNAP",4.21476220359047
"ENSG00000232906.1",2.2374234031592,4.21400656246493,1.01810075480436,4.5082099274805e-06,2.42669935312611e-05,"AC092685.1",4.21400656246493
"ENSG00000232624.8",2.21585881425912,4.20698918352887,0.573000732414612,0.00340186765860891,0.009705786121054,"LINC01517",4.20698918352887
"ENSG00000224204.1",5.38055569196495,-4.20633951919796,0.527598022003842,1.3848154964602e-16,3.61229030298423e-15,"PHEX-AS1",4.20633951919796
"ENSG00000168830.8",2.96598550428756,4.20270833779761,0.866413054552301,3.97264879895787e-08,3.05944202953158e-07,"HTR1E",4.20270833779761
"ENSG00000261327.5",54.6331254243213,4.19686732297096,0.289486584550618,8.05542969035692e-49,8.79026388766614e-46,"AC134312.5",4.19686732297096
"ENSG00000228705.2",6.03425549936959,4.19444335725123,0.75050003902571,3.01915713851499e-10,3.28271710571333e-09,"LINC00659",4.19444335725123
"ENSG00000253811.1",1.37166721430508,-4.19415814622174,1.08169308002805,6.0197619803963e-06,3.16023425949336e-05,"AC136424.2",4.19415814622174
"ENSG00000170231.16",30.826723991631,4.1910903992255,0.66356080808152,1.52029290564692e-11,2.00547973490375e-10,"FABP6",4.1910903992255
"ENSG00000109846.9",21433.2473773603,-4.18882877681658,0.362016797977464,4.39839441321121e-32,6.39950096772553e-30,"CRYAB",4.18882877681658
"ENSG00000240521.1",19.3844842335413,4.18876307324432,0.919773573456395,1.90945172880935e-05,9.09223051085412e-05,"AC092979.1",4.18876307324432
"ENSG00000187151.7",40.7131551648771,-4.18850748126195,0.491979260568884,9.12021773931483e-19,3.10197951230514e-17,"ANGPTL5",4.18850748126195
"ENSG00000168126.3",1.82084206514142,4.18717917103232,0.869243383036347,2.73601505791838e-08,2.16653125449034e-07,"OR2W6P",4.18717917103232
"ENSG00000276409.5",88.8367516856708,-4.18437239233666,0.392115970503876,4.8223006566291e-28,4.45739432929453e-26,"CCL14",4.18437239233666
"ENSG00000183463.6",13.9026724307401,-4.18322734790678,0.959145800564655,5.8738762293569e-07,3.7127812356244e-06,"URAD",4.18322734790678
"ENSG00000287774.1",4.71560786358022,-4.17834847164456,0.491481270182892,8.04245046862462e-20,3.04961027229199e-18,"AC025614.2",4.17834847164456
"ENSG00000004846.16",170.119133288142,-4.17678485057367,0.395185586768699,1.73436422190372e-27,1.51070430362008e-25,"ABCB5",4.17678485057367
"ENSG00000187855.5",6.91415519842506,4.17600280989341,0.578732091073026,2.31478531107744e-06,1.31331638013238e-05,"ASCL4",4.17600280989341
"ENSG00000206090.4",1.11709240689039,-4.17542067774032,1.12268685908607,0.00580079307561759,0.0154651072400788,"AP000350.1",4.17542067774032
"ENSG00000183230.17",47.3530875005205,-4.17299755030812,0.297513471919797,4.98551563164261e-11,6.10888945955858e-10,"CTNNA3",4.17299755030812
"ENSG00000244564.2",2.03691230884955,4.17155416194791,0.719120905898479,5.57655858006559e-12,7.81832716842601e-11,"PRICKLE2-DT",4.17155416194791
"ENSG00000286764.1",4.51568452375428,-4.16729488493758,0.524826516600151,3.85538545167737e-17,1.08027790359268e-15,"AC188617.2",4.16729488493758
"ENSG00000180176.15",38.5776769314969,4.16474758937474,0.617344767253645,9.98698412125647e-13,1.56618237213349e-11,"TH",4.16474758937474
"ENSG00000231824.4",4.32355364885289,-4.16032130579184,0.636790966439944,2.33241132961449e-12,3.47868674724986e-11,"AKAIN1",4.16032130579184
"ENSG00000238232.1",0.954578040567742,-4.15990688112342,1.21206461398186,9.26442974941267e-05,0.000384069077961088,"AL356364.1",4.15990688112342
"ENSG00000224417.2",1.49458394338387,-4.1572492947615,0.864287693611678,9.03348168518587e-09,7.77203886379417e-08,"AL606970.1",4.1572492947615
"ENSG00000253139.1",1.89645122433365,-4.15575764560232,0.897872014440836,1.0375160176974e-07,7.48123701160513e-07,"AC013644.1",4.15575764560232
"ENSG00000091513.16",2950.22690057829,-4.15519523682037,0.421955604020345,4.81547815787449e-24,2.76566146131493e-22,"TF",4.15519523682037
"ENSG00000145708.11",202.180644143753,-4.15506330302241,0.339596557344722,1.35221410520754e-35,3.21941690357413e-33,"CRHBP",4.15506330302241
"ENSG00000262995.1",2.64512463987418,-4.15423487529373,0.640715216690542,1.18187430954686e-13,2.09421517258632e-12,"AC137056.1",4.15423487529373
"ENSG00000237986.4",2.2251670839619,-4.15349423995408,0.78909942800811,7.53866132913331e-10,7.69217588710839e-09,"CELF2-AS2",4.15349423995408
"ENSG00000284196.3",1.8834703903745,-4.15112669658961,0.55951836870494,0.00451551177456408,0.0124229543071626,"AL158064.1",4.15112669658961
"ENSG00000227509.1",1.57224712533793,-4.1488203407098,0.905410695570353,5.46035563157672e-08,4.1179614250501e-07,"LINC01839",4.1488203407098
"ENSG00000229240.9",2.77783716755039,-4.14768509955977,0.64320521791341,7.02634167250658e-14,1.28084828892227e-12,"LINC00710",4.14768509955977
"ENSG00000282390.1",31.3858243784099,4.14606043959595,0.817258759795353,2.07541523413556e-08,1.67276594291714e-07,"AL392083.1",4.14606043959595
"ENSG00000163884.4",600.326136001301,-4.14340844871055,0.343561111814452,1.13424454256179e-34,2.34514013736828e-32,"KLF15",4.14340844871055
"ENSG00000184226.15",612.757912409344,-4.13932927906292,0.343666282179459,1.33687582156905e-34,2.72113107639993e-32,"PCDH9",4.13932927906292
"ENSG00000231123.1",7.96191400402043,4.13769342217568,0.51968897558229,2.54497854305009e-16,6.43352233495365e-15,"SPATA20P1",4.13769342217568
"ENSG00000287852.1",5.73864096524489,4.13686778951364,0.71099780534739,4.72633854208641e-10,4.97240180201721e-09,"AL450326.3",4.13686778951364
"ENSG00000175063.17",1125.69811262099,4.13226476065914,0.307505164912164,2.51811356475819e-42,1.45472901879354e-39,"UBE2C",4.13226476065914
